index,Tournament,Place,$USD,Player,Team,Race,Country
25,2019 Global StarCraft II League Season 3: Code S,25th-32nd,2553.0,Bomber, Team RevolutioN,Terran,Korea (South)
25,2019 Global StarCraft II League Season 3: Code S,25th-32nd,2553.0,Scarlett, Newbee,Zerg,Canada
25,2019 Global StarCraft II League Season 3: Code S,25th-32nd,2553.0,Dream (Korean Terran player), Brave Star Gaming,Terran,Korea (South)
25,2019 Global StarCraft II League Season 3: Code S,25th-32nd,2553.0,Super (Korean player),Teamless,Protoss,Korea (South)
25,2019 Global StarCraft II League Season 3: Code S,25th-32nd,2553.0,INnoVation, Team Reciprocity,Terran,Korea (South)
25,2019 Global StarCraft II League Season 3: Code S,25th-32nd,2553.0,GuMiho, PSISTORM Gaming,Terran,Korea (South)
25,2019 Global StarCraft II League Season 3: Code S,25th-32nd,2553.0,TaeJa, Team Liquid,Terran,Korea (South)
1,2020 Global StarCraft II League Season 1, 1st,25000.0,TY, Afreeca Freecs,Terran,Korea (South)
2,2020 Global StarCraft II League Season 1, 2nd,12000.0,Cure, Dragon Phoenix Gaming,Terran,Korea (South)
3,2020 Global StarCraft II League Season 1, 3rd-4th,8500.0,PartinG, Dragon Phoenix Gaming,Protoss,Korea (South)
3,2020 Global StarCraft II League Season 1, 3rd-4th,8500.0,INnoVation, KaiZi Gaming,Terran,Korea (South)
5,2020 Global StarCraft II League Season 1,5th-8th,6000.0,Dark, Dragon Phoenix Gaming,Zerg,Korea (South)
5,2020 Global StarCraft II League Season 1,5th-8th,6000.0,Maru, Jin Air Green Wings,Terran,Korea (South)
5,2020 Global StarCraft II League Season 1,5th-8th,6000.0,Dear, KaiZi Gaming,Protoss,Korea (South)
5,2020 Global StarCraft II League Season 1,5th-8th,6000.0,Trap, Jin Air Green Wings,Protoss,Korea (South)
9,2020 Global StarCraft II League Season 1,9th-12th,4000.0,Scarlett, Brave Star Gaming,Zerg,Canada
9,2020 Global StarCraft II League Season 1,9th-12th,4000.0,Stats, Afreeca Freecs,Protoss,Korea (South)
9,2020 Global StarCraft II League Season 1,9th-12th,4000.0,Bunny, KaiZi Gaming,Terran,Korea (South)
9,2020 Global StarCraft II League Season 1,9th-12th,4000.0,RagnaroK,Teamless,Zerg,Korea (South)
13,2020 Global StarCraft II League Season 1,13th-16th,4000.0,TaeJa, Team Liquid,Terran,Korea (South)
13,2020 Global StarCraft II League Season 1,13th-16th,4000.0,Solar, Triumphant Song Gaming,Zerg,Korea (South)
13,2020 Global StarCraft II League Season 1,13th-16th,4000.0,SoO, Afreeca Freecs,Zerg,Korea (South)
13,2020 Global StarCraft II League Season 1,13th-16th,4000.0,Zest, RYE Gaming,Protoss,Korea (South)
17,2020 Global StarCraft II League Season 1,17th-22nd,2500.0,SOs, Jin Air Green Wings,Protoss,Korea (South)
17,2020 Global StarCraft II League Season 1,17th-22nd,2500.0,Rogue, Jin Air Green Wings,Zerg,Korea (South)
17,2020 Global StarCraft II League Season 1,17th-22nd,2500.0,Impact, Team LaoPaoer,Zerg,Korea (South)
17,2020 Global StarCraft II League Season 1,17th-22nd,2500.0,Dream (Korean Terran player), Brave Star Gaming,Terran,Korea (South)
17,2020 Global StarCraft II League Season 1,17th-22nd,2500.0,Armani, Afreeca Freecs,Zerg,Korea (South)
17,2020 Global StarCraft II League Season 1,17th-22nd,2500.0,Hurricane, Brave Star Gaming,Protoss,Korea (South)
23,2020 Global StarCraft II League Season 1,23rd-28th,2500.0,TRUE, PSISTORM Gaming,Zerg,Korea (South)
23,2020 Global StarCraft II League Season 1,23rd-28th,2500.0,Kiwian,Teamless,Terran,Korea (South)
23,2020 Global StarCraft II League Season 1,23rd-28th,2500.0,DongRaeGu, Afreeca Freecs,Zerg,Korea (South)
23,2020 Global StarCraft II League Season 1,23rd-28th,2500.0,Creator, Jin Air Green Wings,Protoss,Korea (South)
23,2020 Global StarCraft II League Season 1,23rd-28th,2500.0,Bomber, Team GP,Terran,Korea (South)
23,2020 Global StarCraft II League Season 1,23rd-28th,2500.0,SpeCial,Teamless,Terran,Mexico
